Time,Fx_app_arm,Fy_app_arm,Fz_app_arm,Tx_app_arm,Ty_app_arm,Tz_app_arm,LC_sensor_x,LC_sensor_y,LC_sensor_z,Yaw,Pitch,Roll,Fx_recon_arm,Fy_recon_arm,Fz_recon_arm
7.256200000006464,0.0,-0.0149670770138669,0.0,-0.0,-0.0,-0.0,0.26829361375387656,-0.09794568808870813,5.720975315531507,-16.548379125980833,0.004624421516624236,-0.013066540654854904,0.13995775350969755,-0.22488081688375663,0.04501749291778784
7.258200000006468,0.0,-0.019952386064812443,0.0,-0.0,-0.0,-0.0,0.2659927385833618,-0.10408442295841253,5.720993653466136,-16.57328231160137,0.0045599975882199125,-0.012673394895743354,0.13966747316218148,-0.22529863743820377,0.044868647352981024
7.260200000006472,0.0,-0.02493452446773105,0.0,-0.0,-0.0,-0.0,0.26350053955570196,-0.11034766276392745,5.721011609891326,-16.598188615875685,0.004497668163887149,-0.012277033091432363,0.13950977679107332,-0.22564335925457138,0.04481881739101324
7.262200000006477,0.0,-0.029912705499447405,0.0,-0.0,-0.0,-0.0,0.2607962419071849,-0.11672575144507175,5.7210291589810485,-16.623098721926166,0.004437429870080561,-0.01187740392851906,0.13948082350214108,-0.22590710271131595,0.044867022495781346
7.264200000006481,0.0,-0.03488614306484947,0.0,-0.0,-0.0,-0.0,0.2578597265538964,-0.12320715917599544,5.721046274867587,-16.648012916122433,0.004379275957167189,-0.011474460373784601,0.13957657853734226,-0.22608206921963617,0.04501212469630241
7.266200000006485,0.0,-0.03985405182101638,0.0,-0.0,-0.0,-0.0,0.25467167194777585,-0.1297785215896807,5.7210629312428765,-16.672931086195845,0.00432319634657587,-0.01106815970951915,0.13979281235870372,-0.22616055465518778,0.04525282486425617
7.268200000006489,0.0,-0.04481564730123003,0.0,-0.0,-0.0,-0.0,0.2512136964385852,-0.13642469017381745,5.7210791009843245,-16.697852719978393,0.0042691776731234605,-0.010658463574441642,0.14012510073931736,-0.22613496439221245,0.045587659403529296
7.2702000000064935,0.0,-0.04977014603884763,0.0,-0.0,-0.0,-0.0,0.24746850015921912,-0.14312879440446036,5.721094755808019,-16.72277690478415,0.004217203323504765,-0.010245338010500843,0.14056882595317083,-0.2259978298889184,0.04601499742961895
7.272200000006498,0.0,-0.054716765691013185,0.0,-0.0,-0.0,-0.0,0.24342000533964817,-0.14987231608344648,5.721109865952099,-16.74770232745091,0.004167253471977544,-0.009828753515720885,0.14111917914674943,-0.22574182675423526,0.04653303851450524
7.274200000006502,0.0,-0.059654725162204936,0.0,-0.0,-0.0,0.0,0.23905349385318156,-0.15663517622806822,5.721124399892967,-16.772627275058237,0.004119305114309,-0.009408685103130575,0.14177116396638983,-0.2253597942100802,0.04713981106984695
7.276200000006506,0.0,-0.06458324472755733,0.0,-0.0,-0.0,0.0,0.23435574071018517,-0.16339583472757324,5.721138324096775,-16.797549636336996,0.004073332101075618,-0.008985112365692462,0.1425196015053467,-0.22484475584571217,0.04783317143770323
7.27820000000651,0.0,-0.06950154615599419,0.0,-0.0,-0.0,0.0,0.2291312249458957,-0.1735606272546697,5.730988709829547,-16.822467614268533,0.004029418802607802,-0.008555007666201004,0.13977930045209905,-0.25125618415414325,0.05247477839889222
7.280200000006515,0.0,-0.07440885283311127,0.0,-0.0,-0.0,0.0,0.22308024233231136,-0.1858167096015001,5.747342666073105,-16.847386479780262,0.003988755601504761,-0.008083997875404777,0.1354901761571065,-0.3036220611119238,0.05852937912600323
7.282200000006519,0.0,-0.07930438988380613,0.0,-0.0,-0.0,0.0,0.21626373893859227,-0.19781043728319525,5.763699235180141,-16.872315654360815,0.003952921665994387,-0.007519589233550621,0.13306116042411575,-0.3555518927675855,0.06592904144803759
7.284200000006523,0.0,-0.08418738429462974,0.0,-0.0,-0.0,0.0,0.2087152079772987,-0.20949333533960354,5.7800350822763455,-16.897264441015295,0.003922864406895804,-0.006809678699060364,0.13275020635078416,-0.4067728245488337,0.0748959715532079
7.286200000006527,0.0,-0.08905706503585778,0.0,-0.0,-0.0,0.0,0.20044466331390487,-0.22087318777659828,5.7963816306040155,-16.922241973278457,0.0038990084848499816,-0.005902698962817077,0.13364600057311873,-0.45778126234357164,0.08483628551418146
