Time,rpm1,rpm2,rpm3,rpm4,Thrust1,Thrust2,Thrust3,Thrust4,Thrust_total,Loadcell_Fx,Loadcell_Fy,Loadcell_Fz
0.21020000000000397,19907.467278771128,19907.467278771128,19907.467278771128,19907.467278771128,0.0782279162577298,0.0782279162577298,0.0782279162577298,0.0782279162577298,0.3129116650309192,0.029468308327252963,0.07454255297741412,7.039203712643117
0.21220000000000402,19970.125133577225,19970.125133577225,19970.125133577225,19970.125133577225,0.0787211288921597,0.0787211288921597,0.0787211288921597,0.0787211288921597,0.3148845155686388,0.030186076327423348,0.07705369599078167,7.04044234786813
0.21420000000000408,20029.629474123696,20029.629474123696,20029.629474123696,20029.629474123696,0.07919095345093188,0.07919095345093188,0.07919095345093188,0.07919095345093188,0.31676381380372753,0.03092642397704954,0.07959932670012917,7.041607513057525
0.21620000000000414,20085.970903985366,20085.970903985366,20085.970903985366,20085.970903985366,0.0796370931827851,0.0796370931827851,0.0796370931827851,0.0796370931827851,0.3185483727311404,0.031690161718503834,0.08217755090645568,7.042698340582279
0.2182000000000042,20139.14052619734,20139.14052619734,20139.14052619734,20139.14052619734,0.08005926629630242,0.08005926629630242,0.08005926629630242,0.08005926629630242,0.32023706518520967,0.03247810060202525,0.08478636096515599,7.043714049830867
0.22020000000000425,20189.129944659904,20189.129944659904,20189.129944659904,20189.129944659904,0.08045720613789677,0.08045720613789677,0.08045720613789677,0.08045720613789677,0.32182882455158707,0.03329104978370673,0.08742363649003045,7.0446539513082875
0.2222000000000043,20235.931265464384,20235.931265464384,20235.931265464384,20235.931265464384,0.08083066136023491,0.08083066136023491,0.08083066136023491,0.08083066136023491,0.32332264544093964,0.034129813864772596,0.09008714537998579,7.045517450727557
0.22420000000000437,20279.537098139695,20279.537098139695,20279.537098139695,20279.537098139695,0.08117939608099414,0.08117939608099414,0.08117939608099414,0.08117939608099414,0.32471758432397657,0.03499519007216318,0.09277454517846197,7.046304053076952
0.22620000000000443,20319.940556819354,20319.940556819354,20319.940556819354,20319.940556819354,0.08150319003185012,0.08150319003185012,0.08150319003185012,0.08150319003185012,0.3260127601274005,0.03588796528129024,0.0954833847748706,7.0470133666453165
0.22820000000000448,20357.13526132887,20357.13526132887,20357.13526132887,20357.13526132887,0.08180183869760355,0.08180183869760355,0.08180183869760355,0.08180183869760355,0.3272073547904142,0.036808912882665225,0.0982111064565876,7.047645106986816
0.23020000000000454,20391.11533819322,20391.11533819322,20391.11533819322,20391.11533819322,0.0820751534453561,0.0820751534453561,0.0820751534453561,0.0820751534453561,0.3283006137814244,0.03775878949505558,0.10095504831915317,7.048199100805645
